0.56, 0.001, 0.000866449, 0.000159892, 0.131577, -0.00375398, 4.25738e-06, 4.50543e-06, 0.000709336, 0.000750664, 0.0590542, 0.0624949, 3.01619, 1.02825, 1.00455, 1.90548, 0.887213, 17.2404, 4.96694
0.561, 0.001, 0.00100787, 0.000149739, 0.141421, -0.0101528, 4.99624e-06, 5.28734e-06, 0.000768385, 0.000813154, 0.0590447, 0.0624849, 3.01959, 1.03453, 1.00404, 1.88921, 0.871662, 16.2827, 4.63508
0.562, 0.001, 0.0011588, 0.000132846, 0.150933, -0.0168933, 5.79415e-06, 6.13174e-06, 0.000827425, 0.000875634, 0.0590352, 0.0624748, 3.02352, 1.04147, 1.00319, 1.87165, 0.855525, 15.3354, 4.31273
0.563, 0.001, 0.00131889, 0.000108964, 0.160091, -0.0238822, 6.65109e-06, 7.03861e-06, 0.000886455, 0.000938103, 0.0590257, 0.0624647, 3.02799, 1.04907, 1.00193, 1.85281, 0.838857, 14.3979, 3.99929
0.564, 0.001, 0.00148776, 7.79306e-05, 0.16887, -0.0310334, 7.56706e-06, 8.00794e-06, 0.000945476, 0.00100056, 0.0590162, 0.0624547, 3.03304, 1.05731, 1.00024, 1.8327, 0.821708, 13.4697, 3.69421
0.565, 0.001, 0.00166501, 3.96624e-05, 0.177251, -0.0382682, 8.54204e-06, 9.03973e-06, 0.00100449, 0.00106301, 0.0590067, 0.0624446, 3.03867, 1.06615, 0.998078, 1.81134, 0.804123, 12.5507, 3.39702
0.566, 0.001, 0.00185023, -5.8519e-06, 0.185215, -0.0455143, 9.57603e-06, 1.0134e-05, 0.00106349, 0.00112545, 0.0589972, 0.0624345, 3.0449, 1.07559, 0.995413, 1.78875, 0.786141, 11.6405, 3.10728
0.567, 0.001, 0.00204298, -5.85575e-05, 0.192746, -0.0527056, 1.0669e-05, 1.12906e-05, 0.00112248, 0.00118788, 0.0589876, 0.0624245, 3.05173, 1.08557, 0.992222, 1.76496, 0.767799, 10.7393, 2.82461
0.568, 0.001, 0.0022428, -0.00011834, 0.199828, -0.0597822, 1.1821e-05, 1.25097e-05, 0.00118147, 0.0012503, 0.0589781, 0.0624144, 3.05916, 1.09608, 0.988487, 1.73999, 0.749131, 9.84693, 2.54867
0.569, 0.001, 0.00244925, -0.00018503, 0.20645, -0.0666902, 1.30319e-05, 1.37912e-05, 0.00124044, 0.00131271, 0.0589686, 0.0624043, 3.0672, 1.10708, 0.984195, 1.71387, 0.730166, 8.96371, 2.27918
0.57, 0.001, 0.00266185, -0.000258411, 0.2126, -0.0733808, 1.43019e-05, 1.51351e-05, 0.0012994, 0.00137511, 0.0589591, 0.0623943, 3.07584, 1.11853, 0.97934, 1.68664, 0.71093, 8.0899, 2.0159
0.571, 0.001, 0.00288012, -0.000338222, 0.21827, -0.0798111, 1.56307e-05, 1.65414e-05, 0.00135836, 0.0014375, 0.0589496, 0.0623842, 3.08506, 1.13041, 0.973921, 1.65833, 0.691448, 7.22593, 1.75863
0.572, 0.001, 0.00310358, -0.000424165, 0.223451, -0.085943, 1.70186e-05, 1.80101e-05, 0.0014173, 0.00149988, 0.0589401, 0.0623741, 3.09485, 1.14267, 0.967943, 1.62897, 0.67174, 6.37229, 1.50723
0.573, 0.001, 0.00333171, -0.000515909, 0.228138, -0.0917438, 1.84653e-05, 1.95412e-05, 0.00147624, 0.00156225, 0.0589306, 0.0623641, 3.1052, 1.15527, 0.961415, 1.5986, 0.651826, 5.52962, 1.26156
0.574, 0.001, 0.00356404, -0.000613094, 0.232328, -0.0971852, 1.9971e-05, 2.11346e-05, 0.00153516, 0.00162461, 0.0589211, 0.062354, 3.11608, 1.16819, 0.954352, 1.56726, 0.631723, 4.69862, 1.02156
0.575, 0.001, 0.00380006, -0.000715338, 0.236019, -0.102244, 2.15357e-05, 2.27904e-05, 0.00159408, 0.00168696, 0.0589116, 0.0623439, 3.12745, 1.18139, 0.946774, 1.53498, 0.611445, 3.88008, 0.78717
0.576, 0.001, 0.00403927, -0.000822239, 0.23921, -0.106902, 2.31592e-05, 2.45085e-05, 0.00165299, 0.00174929, 0.058902, 0.0623339, 3.1393, 1.19482, 0.938703, 1.50182, 0.591007, 3.07486, 0.558384
0.577, 0.001, 0.00428118, -0.000933382, 0.241904, -0.111143, 2.48416e-05, 2.6289e-05, 0.00171188, 0.00181162, 0.0588925, 0.0623238, 3.15159, 1.20847, 0.930168, 1.46781, 0.570419, 2.28387, 0.33521
0.578, 0.001, 0.00452528, -0.00104834, 0.244104, -0.114958, 2.6583e-05, 2.81318e-05, 0.00177077, 0.00187394, 0.058883, 0.0623137, 3.16429, 1.22228, 0.921198, 1.43299, 0.549694, 1.50809, 0.117681
0.579, 0.001, 0.00477109, -0.00116668, 0.245815, -0.118341, 2.83832e-05, 3.00369e-05, 0.00182965, 0.00193625, 0.0588735, 0.0623037, 3.17735, 1.23623, 0.911826, 1.39742, 0.528841, 0.7485, -0.0941494
0.58, 0.001, 0.00501814, -0.00128797, 0.247044, -0.121289, 3.02423e-05, 3.20043e-05, 0.00188852, 0.00199855, 0.058864, 0.0622936, 3.19074, 1.25029, 0.902089, 1.36113, 0.507869, 0.00609978, -0.300211
0.581, 0.001, 0.00526594, -0.00141178, 0.247798, -0.123804, 3.21602e-05, 3.4034e-05, 0.00194738, 0.00206084, 0.0588545, 0.0622835, 3.20442, 1.26442, 0.892024, 1.32416, 0.486787, -0.718106, -0.500423
0.582, 0.001, 0.00551402, -0.00153766, 0.248089, -0.125888, 3.4137e-05, 3.61259e-05, 0.00200623, 0.00212312, 0.058845, 0.0622735, 3.21834, 1.2786, 0.881668, 1.28657, 0.465603, -1.42313, -0.694694
0.583, 0.001, 0.00576195, -0.00166522, 0.247926, -0.127551, 3.61727e-05, 3.82802e-05, 0.00206507, 0.00218538, 0.0588355, 0.0622634, 3.23246, 1.29279, 0.871063, 1.2484, 0.444325, -2.10802, -0.882931
0.584, 0.001, 0.00600927, -0.00179402, 0.247324, -0.128803, 3.82671e-05, 4.04967e-05, 0.0021239, 0.00224764, 0.0588259, 0.0622533, 3.24675, 1.30696, 0.860248, 1.20969, 0.422959, -2.77186, -1.06504
0.585, 0.001, 0.00625557, -0.00192367, 0.246295, -0.129656, 4.04204e-05, 4.27755e-05, 0.00218272, 0.00230989, 0.0588164, 0.0622433, 3.26115, 1.32108, 0.849264, 1.17049, 0.401515, -3.4138, -1.24091
0.586, 0.001, 0.00650042, -0.0020538, 0.244854, -0.130126, 4.26326e-05, 4.51165e-05, 0.00224153, 0.00237213, 0.0588069, 0.0622332, 3.27562, 1.33513, 0.83815, 1.13084, 0.38, -4.03305, -1.41047
0.587, 0.001, 0.00674344, -0.00218403, 0.243019, -0.130231, 4.49035e-05, 4.75197e-05, 0.00230033, 0.00243436, 0.0587974, 0.0622231, 3.29013, 1.34907, 0.826947, 1.09079, 0.358422, -4.62891, -1.57363
0.588, 0.001, 0.00698425, -0.00231402, 0.240804, -0.129989, 4.72332e-05, 4.99852e-05, 0.00235913, 0.00249658, 0.0587879, 0.0622131, 3.30463, 1.36289, 0.815693, 1.05038, 0.336789, -5.20075, -1.73032
0.589, 0.001, 0.00722248, -0.00244344, 0.238229, -0.129422, 4.96218e-05, 5.25129e-05, 0.00241791, 0.00255878, 0.0587784, 0.062203, 3.31907, 1.37655, 0.804423, 1.00964, 0.315109, -5.74806, -1.88048
0.59, 0.001, 0.00745779, -0.00257199, 0.235311, -0.128551, 5.20691e-05, 5.51028e-05, 0.00247668, 0.00262098, 0.0587689, 0.0621929, 3.33343, 1.39003, 0.793175, 0.968626, 0.293392, -6.27041, -2.02405
0.591, 0.001, 0.00768986, -0.00269939, 0.232069, -0.1274, 5.45751e-05, 5.77548e-05, 0.00253545, 0.00268317, 0.0587594, 0.0621829, 3.34767, 1.40331, 0.781982, 0.927373, 0.271648, -6.76748, -2.161
0.592, 0.001, 0.00791838, -0.00282538, 0.228521, -0.125991, 5.71399e-05, 6.04691e-05, 0.0025942, 0.00274535, 0.0587499, 0.0621728, 3.36175, 1.41635, 0.770876, 0.885919, 0.249887, -7.23905, -2.29132
0.593, 0.001, 0.00814306, -0.00294973, 0.224688, -0.124349, 5.97635e-05, 6.32455e-05, 0.00265295, 0.00280752, 0.0587403, 0.0621627, 3.37563, 1.42915, 0.759885, 0.844302, 0.22812, -7.68501, -2.415
0.594, 0.001, 0.00836365, -0.00307223, 0.220589, -0.122499, 6.24458e-05, 6.60841e-05, 0.00271168, 0.00286967, 0.0587308, 0.0621527, 3.38929, 1.44167, 0.749038, 0.802559, 0.206358, -8.10536, -2.53206
0.595, 0.001, 0.0085799, -0.0031927, 0.216242, -0.120463, 6.51869e-05, 6.89849e-05, 0.00277041, 0.00293182, 0.0587213, 0.0621426, 3.4027, 1.45389, 0.73836, 0.760724, 0.184613, -8.5002, -2.64254
0.596, 0.001, 0.00879156, -0.00331096, 0.211668, -0.118267, 6.79866e-05, 7.19478e-05, 0.00282912, 0.00299396, 0.0587118, 0.0621325, 3.41583, 1.4658, 0.727874, 0.718832, 0.162898, -8.8697, -2.74647
0.597, 0.001, 0.00899845, -0.0034269, 0.206884, -0.115933, 7.08451e-05, 7.49728e-05, 0.00288783, 0.00305609, 0.0587023, 0.0621225, 3.42866, 1.47737, 0.717599, 0.676914, 0.141226, -9.21417, -2.84392
0.598, 0.001, 0.00920036, -0.00354038, 0.20191, -0.113483, 7.37623e-05, 7.80599e-05, 0.00294653, 0.0031182, 0.0586928, 0.0621124, 3.44116, 1.48859, 0.707555, 0.635001, 0.119611, -9.53397, -2.93496
0.599, 0.001, 0.00939712, -0.00365132, 0.196764, -0.11094, 7.67382e-05, 8.12092e-05, 0.00300522, 0.00318031, 0.0586833, 0.0621023, 3.45332, 1.49944, 0.697756, 0.593124, 0.0980683, -9.82956, -3.0197
0.6, 0.001, 0.00958858, -0.00375964, 0.191463, -0.108325, 7.97727e-05, 8.44206e-05, 0.0030639, 0.00324241, 0.0586738, 0.0620923, 3.46512, 1.5099, 0.688218, 0.55131, 0.0766115, -10.1014, -3.09822
0.601, 0.001, 0.00977461, -0.0038653, 0.186024, -0.105655, 8.2866e-05, 8.7694e-05, 0.00312256, 0.0033045, 0.0586642, 0.0620822, 3.47655, 1.51995, 0.67895, 0.509587, 0.0552564, -10.3502, -3.17065
0.602, 0.001, 0.00995507, -0.00396825, 0.180464, -0.102951, 8.60179e-05, 9.10295e-05, 0.00318122, 0.00336657, 0.0586547, 0.0620721, 3.48758, 1.5296, 0.669963, 0.467981, 0.0340189, -10.5765, -3.2371
0.603, 0.001, 0.0101299, -0.00406848, 0.174797, -0.100227, 8.92284e-05, 9.44271e-05, 0.00323987, 0.00342864, 0.0586452, 0.0620621, 3.49821, 1.53881, 0.661265, 0.426515, 0.012915, -10.7811, -3.29772
0.604, 0.001, 0.0102989, -0.00416598, 0.16904, -0.0975009, 9.24976e-05, 9.78868e-05, 0.00329851, 0.0034907, 0.0586357, 0.062052, 3.50844, 1.54759, 0.652861, 0.385213, -0.00803899, -10.9646, -3.35264
0.605, 0.001, 0.0104621, -0.00426076, 0.163205, -0.094785, 9.58254e-05, 0.000101409, 0.00335715, 0.00355274, 0.0586262, 0.062042, 3.51825, 1.55591, 0.644756, 0.344097, -0.0288264, -11.1278, -3.402
0.606, 0.001, 0.0106194, -0.00435285, 0.157305, -0.0920919, 9.92119e-05, 0.000104992, 0.00341577, 0.00361478, 0.0586167, 0.0620319, 3.52763, 1.56378, 0.636954, 0.303188, -0.0494306, -11.2715, -3.44596
0.607, 0.001, 0.0107708, -0.00444229, 0.151354, -0.0894322, 0.000102657, 0.000108638, 0.00347438, 0.00367681, 0.0586072, 0.0620218, 3.53659, 1.57119, 0.629455, 0.262505, -0.0698348, -11.3965, -3.48467
0.608, 0.001, 0.0109161, -0.0045291, 0.145362, -0.0868149, 0.000106161, 0.000112346, 0.00353298, 0.00373882, 0.0585977, 0.0620118, 3.54512, 1.57813, 0.622262, 0.222068, -0.0900224, -11.5037, -3.51829
0.609, 0.001, 0.0110555, -0.00461335, 0.13934, -0.0842472, 0.000109723, 0.000116116, 0.00359157, 0.00380083, 0.0585881, 0.0620017, 3.55323, 1.5846, 0.615373, 0.181895, -0.109977, -11.5938, -3.54697
0.61, 0.001, 0.0111888, -0.00469508, 0.133297, -0.081735, 0.000113344, 0.000119948, 0.00365016, 0.00386283, 0.0585786, 0.0619916, 3.5609, 1.59059, 0.608787, 0.142002, -0.129681, -11.6677, -3.57087
0.611, 0.001, 0.011316, -0.00477437, 0.127242, -0.0792825, 0.000117023, 0.000123841, 0.00370873, 0.00392481, 0.0585691, 0.0619816, 3.56815, 1.59611, 0.602504, 0.102406, -0.14912, -11.7262, -3.59014
0.612, 0.001, 0.0114372, -0.00485126, 0.121183, -0.0768924, 0.000120761, 0.000127797, 0.0037673, 0.00398679, 0.0585596, 0.0619715, 3.57497, 1.60116, 0.59652, 0.0631214, -0.168277, -11.77, -3.60495
0.613, 0.001, 0.0115523, -0.00492582, 0.115126, -0.0745659, 0.000124558, 0.000131815, 0.00382585, 0.00404876, 0.0585501, 0.0619614, 3.58137, 1.60573, 0.590833, 0.0241638, -0.187136, -11.8001, -3.61544
0.614, 0.001, 0.0116614, -0.00499813, 0.109079, -0.0723028, 0.000128413, 0.000135895, 0.0038844, 0.00411071, 0.0585406, 0.0619514, 3.58736, 1.60984, 0.58544, -0.014453, -0.205684, -11.817, -3.62177
0.615, 0.001, 0.0117644, -0.00506823, 0.103046, -0.0701016, 0.000132327, 0.000140036, 0.00394293, 0.00417266, 0.0585311, 0.0619413, 3.59293, 1.61348, 0.580338, -0.0527155, -0.223905, -11.8217, -3.62408
0.616, 0.001, 0.0118615, -0.00513619, 0.097032, -0.0679595, 0.000136299, 0.00014424, 0.00400146, 0.0042346, 0.0585216, 0.0619312, 3.5981, 1.61667, 0.575523, -0.0906106, -0.241787, -11.8148, -3.62253
0.617, 0.001, 0.0119525, -0.00520206, 0.0910413, -0.0658725, 0.00014033, 0.000148506, 0.00405997, 0.00429652, 0.0585121, 0.0619212, 3.60287, 1.61941, 0.570992, -0.128126, -0.259315, -11.7969, -3.61725
0.618, 0.001, 0.0120376, -0.0052659, 0.0850771, -0.0638358, 0.000144419, 0.000152833, 0.00411848, 0.00435844, 0.0585025, 0.0619111, 3.60725, 1.62171, 0.566742, -0.165249, -0.276478, -11.7688, -3.60839
0.619, 0.001, 0.0121167, -0.00532774, 0.0791421, -0.0618434, 0.000148566, 0.000157222, 0.00417698, 0.00442034, 0.058493, 0.061901, 3.61124, 1.62358, 0.562769, -0.201968, -0.293264, -11.7311, -3.59609
0.62, 0.001, 0.01219, -0.00538763, 0.0732385, -0.0598884, 0.000152773, 0.000161674, 0.00423547, 0.00448224, 0.0584835, 0.061891, 3.61486, 1.62503, 0.559069, -0.238272, -0.309662, -11.6844, -3.58048
0.621, 0.001, 0.0122573, -0.00544559, 0.067368, -0.0579634, 0.000157037, 0.000166187, 0.00429395, 0.00454413, 0.058474, 0.0618809, 3.61811, 1.62608, 0.55564, -0.274149, -0.325664, -11.6293, -3.5617
0.622, 0.001, 0.0123189, -0.00550165, 0.0615319, -0.0560602, 0.000161361, 0.000170762, 0.00435242, 0.004606, 0.0584645, 0.0618708, 3.621, 1.62673, 0.552478, -0.309588, -0.34126, -11.5663, -3.53986
0.623, 0.001, 0.0123746, -0.00555582, 0.0557308, -0.0541702, 0.000165742, 0.000175399, 0.00441088, 0.00466787, 0.058455, 0.0618608, 3.62354, 1.62701, 0.549579, -0.344579, -0.356442, -11.4959, -3.51512
0.624, 0.001, 0.0124246, -0.00560811, 0.0499654, -0.0522843, 0.000170182, 0.000180098, 0.00446933, 0.00472972, 0.0584455, 0.0618507, 3.62574, 1.62692, 0.546941, -0.37911, -0.371205, -11.4186, -3.48759
0.625, 0.001, 0.0124688, -0.0056585, 0.0442357, -0.0503934, 0.000174681, 0.000184858, 0.00452777, 0.00479157, 0.058436, 0.0618406, 3.62761, 1.62649, 0.54456, -0.413171, -0.385541, -11.3349, -3.45739
0.626, 0.001, 0.0125073, -0.00570699, 0.0385417, -0.0484879, 0.000179238, 0.000189681, 0.0045862, 0.0048534, 0.0584264, 0.0618306, 3.62915, 1.62573, 0.542434, -0.446751, -0.399447, -11.2451, -3.42466
0.627, 0.001, 0.0125402, -0.00575355, 0.0328831, -0.0465585, 0.000183853, 0.000194565, 0.00464462, 0.00491523, 0.0584169, 0.0618205, 3.63039, 1.62466, 0.540558, -0.479839, -0.412919, -11.1497, -3.38952
0.628, 0.001, 0.0125675, -0.00579814, 0.0272595, -0.0445959, 0.000188527, 0.000199511, 0.00470303, 0.00497705, 0.0584074, 0.0618104, 3.63132, 1.62329, 0.538929, -0.512426, -0.425954, -11.049, -3.35209
0.629, 0.001, 0.0125892, -0.00584073, 0.0216704, -0.042591, 0.000193259, 0.000204519, 0.00476143, 0.00503885, 0.0583979, 0.0618004, 3.63196, 1.62165, 0.537544, -0.544501, -0.43855, -10.9434, -3.31249
0.63, 0.001, 0.0126053, -0.00588127, 0.0161152, -0.0405351, 0.00019805, 0.000209589, 0.00481983, 0.00510065, 0.0583884, 0.0617903, 3.63232, 1.61975, 0.536399, -0.576052, -0.450708, -10.8332, -3.27086
0.631, 0.001, 0.0126159, -0.00591969, 0.0105934, -0.0384198, 0.000202899, 0.000214721, 0.00487821, 0.00516243, 0.0583789, 0.0617802, 3.63241, 1.61761, 0.53549, -0.607071, -0.462427, -10.7186, -3.2273
0.632, 0.001, 0.012621, -0.00595593, 0.00510446, -0.0362374, 0.000207806, 0.000219914, 0.00493659, 0.00522421, 0.0583694, 0.0617702, 3.63224, 1.61526, 0.534812, -0.637546, -0.47371, -10.6, -3.18196
0.633, 0.001, 0.0126206, -0.00598991, -0.000352091, -0.0339809, 0.000212772, 0.000225169, 0.00499495, 0.00528597, 0.0583599, 0.0617601, 3.63182, 1.6127, 0.534361, -0.667467, -0.484558, -10.4776, -3.13494
0.634, 0.001, 0.0126148, -0.00602155, -0.00577657, -0.0316437, 0.000217796, 0.000230486, 0.00505331, 0.00534773, 0.0583504, 0.06175, 3.63116, 1.60997, 0.534132, -0.696824, -0.494974, -10.3516, -3.08638
0.635, 0.001, 0.0126037, -0.00605077, -0.0111691, -0.0292205, 0.000222879, 0.000235864, 0.00511165, 0.00540947, 0.0583408, 0.06174, 3.63028, 1.60707, 0.534119, -0.725607, -0.504963, -10.2222, -3.03639
0.636, 0.001, 0.0125871, -0.00607748, -0.0165298, -0.0267063, 0.00022802, 0.000241305, 0.00516999, 0.00547121, 0.0583313, 0.0617299, 3.62917, 1.60404, 0.534317, -0.753805, -0.514529, -10.0897, -2.98511
0.637, 0.001, 0.0125653, -0.00610157, -0.0218584, -0.0240976, 0.000233219, 0.000246807, 0.00522831, 0.00553293, 0.0583218, 0.0617198, 3.62787, 1.60088, 0.534718, -0.781409, -0.523678, -9.95412, -2.93264
0.638, 0.001, 0.0125381, -0.00612297, -0.0271543, -0.0213915, 0.000238476, 0.000252371, 0.00528663, 0.00559465, 0.0583123, 0.0617098, 3.62637, 1.59761, 0.535316, -0.808408, -0.532416, -9.81577, -2.87912
0.639, 0.001, 0.0125057, -0.00614155, -0.0324171, -0.0185863, 0.000243792, 0.000257996, 0.00534494, 0.00565635, 0.0583028, 0.0616997, 3.62469, 1.59426, 0.536104, -0.834792, -0.540749, -9.67474, -2.82466
0.64, 0.001, 0.0124681, -0.00615723, -0.0376457, -0.0156811, 0.000249166, 0.000263683, 0.00540324, 0.00571805, 0.0582933, 0.0616896, 3.62285, 1.59085, 0.537073, -0.860553, -0.548685, -9.53119, -2.76937
0.641, 0.001, 0.0124252, -0.00616991, -0.0428388, -0.0126765, 0.000254598, 0.000269432, 0.00546152, 0.00577973, 0.0582838, 0.0616796, 3.62084, 1.58738, 0.538215, -0.88568, -0.556231, -9.38523, -2.71338
0.642, 0.001, 0.0123772, -0.00617948, -0.0479951, -0.00957367, 0.000260089, 0.000275243, 0.0055198, 0.00584141, 0.0582743, 0.0616695, 3.6187, 1.58387, 0.53952, -0.910165, -0.563395, -9.23699, -2.65679
0.643, 0.001, 0.0123241, -0.00618586, -0.0531127, -0.0063752, 0.000265638, 0.000281115, 0.00557807, 0.00590307, 0.0582647, 0.0616594, 3.61642, 1.58035, 0.54098, -0.933998, -0.570186, -9.08657, -2.59971
0.644, 0.001, 0.0122659, -0.00618894, -0.0581896, -0.00308452, 0.000271245, 0.000287049, 0.00563633, 0.00596472, 0.0582552, 0.0616494, 3.61402, 1.57682, 0.542584, -0.957172, -0.576612, -8.93408, -2.54224
0.645, 0.001, 0.0122027, -0.00618865, -0.0632236, 0.000293888, 0.000276911, 0.000293044, 0.00569458, 0.00602637, 0.0582457, 0.0616393, 3.61152, 1.57331, 0.544321, -0.979677, -0.58268, -8.77959, -2.48448
0.646, 0.001, 0.0121345, -0.0061849, -0.0682119, 0.0037546, 0.000282634, 0.000299102, 0.00575282, 0.006088, 0.0582362, 0.0616292, 3.60892, 1.56982, 0.546182, -1.00151, -0.588401, -8.6232, -2.42652
0.647, 0.001, 0.0120613, -0.0061776, -0.0731518, 0.0072913, 0.000288416, 0.00030522, 0.00581106, 0.00614963, 0.0582267, 0.0616192, 3.60624, 1.56637, 0.548154, -1.02265, -0.593781, -8.46496, -2.36845
0.648, 0.001, 0.0119833, -0.00616671, -0.0780403, 0.0108968, 0.000294257, 0.000311401, 0.00586928, 0.00621124, 0.0582172, 0.0616091, 3.6035, 1.56297, 0.550225, -1.04311, -0.59883, -8.30496, -2.31034
0.649, 0.001, 0.0119004, -0.00615214, -0.0828741, 0.0145632, 0.000300155, 0.000317643, 0.00592749, 0.00627285, 0.0582077, 0.061599, 3.6007, 1.55963, 0.552385, -1.06286, -0.603556, -8.14324, -2.25226
0.65, 0.001, 0.0118128, -0.00613386, -0.0876497, 0.0182819, 0.000306112, 0.000323947, 0.00598569, 0.00633444, 0.0581982, 0.061589, 3.59786, 1.55636, 0.554621, -1.08192, -0.607967, -7.97984, -2.19429
0.651, 0.001, 0.0117204, -0.00611182, -0.0923636, 0.0220436, 0.000312126, 0.000330312, 0.00604389, 0.00639602, 0.0581887, 0.0615789, 3.59499, 1.55318, 0.55692, -1.10026, -0.61207, -7.81482, -2.13647
0.652, 0.001, 0.0116234, -0.00608598, -0.0970119, 0.0258385, 0.000318199, 0.000336739, 0.00610207, 0.0064576, 0.0581791, 0.0615688, 3.59211, 1.55009, 0.55927, -1.11789, -0.615872, -7.6482, -2.07885
0.653, 0.001, 0.0115218, -0.00605632, -0.101591, 0.0296567, 0.00032433, 0.000343227, 0.00616024, 0.00651916, 0.0581696, 0.0615588, 3.58923, 1.5471, 0.561659, -1.1348, -0.619381, -7.48002, -2.02147
0.654, 0.001, 0.0114157, -0.00602284, -0.106096, 0.0334874, 0.00033052, 0.000349777, 0.00621841, 0.00658071, 0.0581601, 0.0615487, 3.58635, 1.54421, 0.564074, -1.15099, -0.622603, -7.31028, -1.96437
0.655, 0.001, 0.0113052, -0.00598552, -0.110524, 0.03732, 0.000336767, 0.000356388, 0.00627657, 0.00664226, 0.0581506, 0.0615387, 3.5835, 1.54145, 0.566504, -1.16645, -0.625544, -7.13902, -1.90756
0.656, 0.001, 0.0111903, -0.00594437, -0.114871, 0.0411435, 0.000343073, 0.000363061, 0.00633471, 0.00670379, 0.0581411, 0.0615286, 3.58068, 1.53881, 0.568934, -1.18118, -0.62821, -6.96624, -1.85106
0.657, 0.001, 0.0110712, -0.00589943, -0.119132, 0.0449472, 0.000349437, 0.000369796, 0.00639285, 0.00676532, 0.0581316, 0.0615185, 3.57791, 1.5363, 0.571355, -1.19519, -0.630605, -6.79194, -1.79488
0.658, 0.001, 0.0109479, -0.00585071, -0.123303, 0.0487201, 0.000355859, 0.000376592, 0.00645097, 0.00682683, 0.0581221, 0.0615085, 3.5752, 1.53392, 0.573753, -1.20845, -0.632735, -6.61614, -1.73902
0.659, 0.001, 0.0108205, -0.00579825, -0.12738, 0.0524515, 0.000362339, 0.00038345, 0.00650909, 0.00688833, 0.0581126, 0.0614984, 3.57256, 1.53168, 0.576118, -1.22099, -0.634602, -6.43882, -1.68346
0.66, 0.001, 0.0106892, -0.00574212, -0.13136, 0.0561308, 0.000368877, 0.000390369, 0.0065672, 0.00694983, 0.058103, 0.0614883, 3.57001, 1.52959, 0.578438, -1.23279, -0.636212, -6.25999, -1.62819
0.661, 0.001, 0.0105539, -0.00568237, -0.135239, 0.059748, 0.000375473, 0.000397349, 0.0066253, 0.00701131, 0.0580935, 0.0614783, 3.56754, 1.52765, 0.580703, -1.24386, -0.637565, -6.07963, -1.5732
0.662, 0.001, 0.0104149, -0.00561908, -0.139012, 0.0632932, 0.000382127, 0.000404391, 0.00668339, 0.00707278, 0.058084, 0.0614682, 3.56518, 1.52586, 0.582902, -1.25419, -0.638666, -5.89776, -1.51846
